,0
19424,-1
19425,-1
19426,-1
19427,-1
19428,0
19429,0
19430,0
19431,1
19432,0
19433,0
19434,1
19435,1
19436,-1
19437,-1
19438,-1
19439,-1
19440,-1
19441,-1
19442,-1
19443,-1
19444,-1
19445,-1
19446,0
19447,1
19448,1
19449,0
19450,0
19451,0
19452,1
19453,0
19454,0
19455,-1
19456,-1
19457,-1
19458,-1
19459,0
19460,1
19461,1
19462,1
19463,1
19464,1
19465,1
19466,1
19467,1
19468,1
19469,1
19470,1
19471,0
19472,0
19473,1
19474,1
19475,1
19476,0
19477,0
19478,0
19479,-1
19480,1
19481,1
19482,0
19483,0
19484,1
19485,0
19486,0
19487,1
19488,1
19489,1
19490,0
19491,0
19492,1
19493,0
19494,-1
19495,-1
19496,-1
19497,-1
19498,-1
19499,-1
19500,-1
19501,-1
19502,-1
19503,-1
19504,-1
19505,-1
19506,-1
19507,-1
19508,-1
19509,-1
19510,-1
19511,-1
19512,-1
19513,-1
19514,-1
19515,-1
19516,-1
19517,-1
19518,0
19519,0
19520,1
19521,1
19522,1
19523,1
19524,1
19525,1
19526,1
19527,1
19528,1
19529,-1
19530,-1
19531,-1
19532,-1
19533,-1
19534,-1
19535,-1
19536,-1
19537,-1
19538,-1
19539,-1
19540,-1
19541,-1
19542,1
19543,1
19544,0
19545,0
19546,1
19547,1
19548,1
19549,1
19550,0
19551,0
19552,-1
19553,-1
19554,-1
19555,-1
19556,-1
19557,-1
19558,-1
19559,-1
19560,-1
19561,-1
19562,0
19563,0
19564,1
19565,1
19566,1
19567,1
19568,1
19569,1
19570,1
19571,1
19572,0
19573,0
19574,0
19575,-1
19576,-1
19577,0
19578,0
19579,1
19580,1
19581,1
19582,1
19583,1
19584,1
19585,1
19586,1
19587,1
19588,1
19589,0
19590,0
19591,0
19592,0
19593,-1
19594,0
19595,-1
19596,-1
19597,-1
19598,-1
19599,-1
19600,-1
19601,-1
19602,-1
19603,-1
19604,-1
19605,-1
19606,-1
19607,-1
19608,-1
19609,-1
19610,-1
19611,-1
19612,-1
19613,-1
19614,-1
19615,-1
19616,-1
19617,-1
19618,-1
19619,-1
19620,-1
19621,-1
19622,-1
19623,-1
19624,-1
19625,-1
19626,-1
19627,-1
19628,-1
19629,0
19630,0
19631,-1
19632,0
19633,-1
19634,-1
19635,-1
19636,-1
19637,0
19638,-1
19639,-1
19640,-1
19641,0
19642,1
19643,1
19644,1
19645,1
19646,1
19647,-1
19648,0
19649,0
19650,-1
19651,-1
19652,-1
19653,-1
19654,-1
19655,-1
19656,-1
19657,-1
19658,-1
19659,-1
19660,-1
19661,-1
19662,-1
19663,-1
19664,-1
19665,-1
19666,-1
19667,-1
19668,-1
19669,-1
19670,-1
19671,-1
19672,-1
19673,0
19674,0
19675,0
19676,1
19677,1
19678,1
19679,1
19680,1
19681,1
19682,1
19683,1
19684,1
19685,1
19686,1
19687,1
19688,1
19689,1
19690,1
19691,1
19692,0
19693,-1
19694,-1
19695,-1
19696,-1
19697,-1
19698,-1
19699,-1
19700,-1
19701,-1
19702,-1
19703,-1
19704,-1
19705,-1
19706,-1
19707,-1
19708,-1
19709,-1
19710,-1
19711,-1
19712,-1
19713,-1
19714,-1
19715,-1
19716,-1
19717,0
19718,-1
19719,-1
19720,-1
19721,1
19722,1
19723,1
19724,1
19725,1
19726,1
19727,1
19728,1
19729,1
19730,1
19731,0
19732,-1
19733,0
19734,1
19735,1
19736,0
19737,-1
19738,-1
19739,-1
19740,-1
19741,-1
19742,0
19743,0
19744,1
19745,1
19746,1
19747,1
19748,1
19749,1
19750,1
19751,1
19752,1
19753,0
19754,-1
19755,1
19756,-1
19757,-1
19758,-1
19759,-1
19760,-1
19761,-1
19762,-1
19763,-1
19764,0
19765,-1
19766,-1
19767,-1
19768,-1
19769,-1
19770,-1
19771,-1
19772,-1
19773,-1
19774,-1
19775,-1
19776,-1
19777,-1
19778,-1
19779,-1
19780,-1
19781,0
19782,0
19783,1
19784,-1
19785,-1
19786,-1
19787,-1
19788,-1
19789,-1
19790,-1
19791,-1
19792,-1
19793,-1
19794,-1
19795,-1
19796,-1
19797,-1
19798,-1
19799,-1
19800,-1
19801,-1
19802,-1
19803,1
19804,0
19805,0
19806,-1
19807,0
19808,1
19809,1
19810,1
19811,1
19812,1
19813,1
19814,1
19815,1
19816,1
19817,1
19818,1
19819,0
19820,1
19821,0
19822,0
19823,0
19824,0
19825,-1
19826,-1
19827,-1
19828,-1
19829,-1
19830,-1
19831,-1
19832,-1
19833,-1
19834,-1
19835,0
19836,1
19837,0
19838,1
19839,1
19840,1
19841,1
19842,1
19843,1
19844,1
19845,1
19846,1
19847,1
19848,1
19849,1
19850,1
19851,1
19852,1
19853,1
19854,1
19855,1
19856,1
19857,1
19858,1
19859,1
19860,1
19861,1
19862,1
19863,1
19864,1
19865,1
19866,1
19867,1
19868,0
19869,0
19870,1
19871,1
19872,0
19873,0
19874,-1
19875,-1
19876,-1
19877,-1
19878,0
19879,-1
19880,-1
19881,-1
19882,-1
19883,0
19884,1
19885,1
19886,1
19887,-1
19888,-1
19889,0
19890,1
19891,1
19892,1
19893,1
19894,1
19895,1
19896,1
19897,1
19898,1
19899,1
19900,1
19901,1
19902,1
19903,1
19904,-1
19905,-1
19906,-1
19907,-1
19908,-1
19909,-1
19910,-1
19911,-1
19912,-1
19913,0
19914,1
19915,1
19916,1
19917,1
19918,1
19919,1
19920,1
19921,1
19922,1
19923,1
19924,1
19925,1
19926,1
19927,0
19928,0
19929,1
19930,1
19931,0
19932,-1
19933,1
19934,0
19935,1
19936,0
19937,1
19938,0
19939,0
19940,1
19941,1
19942,1
19943,1
19944,1
19945,1
19946,1
19947,1
19948,1
19949,1
19950,-1
19951,-1
19952,-1
19953,-1
19954,-1
19955,-1
19956,-1
19957,-1
19958,-1
19959,-1
19960,-1
19961,-1
19962,-1
19963,-1
19964,-1
19965,-1
19966,-1
19967,0
19968,-1
19969,0
19970,-1
19971,-1
19972,-1
19973,-1
19974,-1
19975,-1
19976,-1
19977,-1
19978,-1
19979,-1
19980,-1
19981,-1
19982,0
19983,1
19984,1
19985,1
19986,1
19987,1
19988,1
19989,1
19990,1
19991,1
19992,1
19993,0
19994,0
19995,-1
19996,0
19997,-1
19998,-1
19999,-1
20000,0
20001,-1
20002,1
20003,0
20004,0
20005,0
20006,1
20007,1
20008,1
20009,1
20010,1
20011,1
20012,0
20013,1
20014,0
20015,1
20016,-1
20017,-1
20018,-1
20019,-1
20020,-1
20021,0
20022,1
20023,1
20024,1
20025,1
20026,1
20027,1
20028,1
20029,1
20030,1
20031,0
20032,0
20033,0
20034,0
20035,0
20036,-1
20037,-1
20038,-1
20039,-1
20040,0
20041,-1
20042,0
20043,0
20044,0
20045,0
20046,0
20047,0
20048,0
20049,1
20050,0
20051,0
20052,-1
20053,-1
20054,-1
20055,-1
20056,0
20057,0
20058,-1
20059,-1
20060,-1
20061,-1
20062,-1
20063,-1
20064,-1
20065,-1
20066,-1
20067,-1
20068,0
20069,1
20070,0
20071,0
20072,-1
20073,-1
20074,0
20075,0
20076,1
20077,1
20078,1
20079,0
20080,0
20081,1
20082,1
20083,0
20084,1
20085,1
20086,1
20087,1
20088,1
20089,1
20090,1
20091,1
20092,1
20093,1
20094,1
20095,1
20096,1
20097,0
20098,1
20099,1
20100,0
20101,1
20102,1
20103,1
20104,1
20105,1
20106,0
20107,0
20108,-1
20109,-1
20110,-1
20111,-1
20112,-1
20113,-1
20114,-1
20115,-1
20116,-1
20117,-1
20118,1
20119,1
20120,1
20121,1
20122,1
20123,1
20124,1
20125,1
20126,1
20127,0
20128,-1
20129,-1
20130,0
20131,0
20132,1
20133,1
20134,1
20135,1
20136,1
20137,1
20138,1
20139,1
20140,1
20141,1
20142,0
20143,0
20144,1
20145,1
20146,1
20147,1
20148,1
20149,1
20150,1
20151,1
20152,1
20153,1
20154,1
20155,1
20156,1
20157,1
20158,0
20159,0
20160,1
20161,1
20162,1
20163,1
20164,1
20165,1
20166,1
20167,1
20168,1
20169,1
20170,1
20171,1
20172,1
20173,0
20174,1
20175,1
20176,1
20177,1
20178,1
20179,1
20180,1
20181,1
20182,1
20183,1
20184,1
20185,1
20186,0
20187,0
20188,0
20189,1
20190,0
20191,0
20192,0
20193,0
20194,1
20195,1
20196,1
20197,1
20198,1
20199,-1
20200,-1
20201,-1
20202,-1
20203,-1
20204,-1
20205,0
20206,0
20207,0
20208,0
20209,0
20210,0
20211,1
20212,0
20213,0
20214,-1
20215,-1
20216,-1
20217,-1
20218,-1
20219,-1
20220,-1
20221,-1
20222,-1
20223,-1
20224,-1
20225,-1
20226,-1
20227,-1
20228,-1
20229,-1
20230,-1
20231,-1
20232,1
20233,1
20234,1
20235,1
20236,1
20237,1
20238,-1
20239,0
20240,0
20241,-1
20242,-1
20243,-1
20244,-1
20245,-1
20246,-1
20247,-1
20248,0
20249,0
20250,1
20251,0
20252,0
20253,0
20254,0
20255,0
20256,-1
20257,-1
20258,-1
20259,-1
20260,-1
20261,-1
20262,-1
20263,-1
20264,-1
20265,0
20266,0
20267,0
20268,0
20269,0
20270,-1
20271,-1
20272,-1
20273,-1
20274,-1
20275,-1
20276,-1
20277,-1
20278,-1
20279,-1
20280,-1
20281,-1
20282,-1
20283,0
20284,1
20285,0
20286,-1
20287,0
20288,-1
20289,-1
20290,-1
20291,-1
20292,-1
20293,-1
20294,-1
20295,-1
20296,-1
20297,-1
20298,-1
20299,1
20300,1
20301,1
20302,1
20303,1
20304,1
20305,1
20306,1
20307,1
20308,1
20309,1
20310,1
20311,0
20312,0
20313,-1
20314,-1
20315,-1
20316,-1
20317,-1
20318,-1
20319,0
20320,0
20321,-1
20322,0
20323,1
20324,1
20325,1
20326,0
20327,0
20328,0
20329,-1
20330,-1
20331,-1
20332,-1
20333,-1
20334,-1
20335,-1
20336,-1
20337,-1
20338,-1
20339,-1
20340,-1
20341,-1
20342,0
20343,0
20344,0
20345,0
20346,1
20347,1
20348,1
20349,1
20350,1
20351,1
20352,1
20353,1
20354,1
20355,1
20356,1
20357,1
20358,0
20359,0
20360,0
20361,-1
20362,0
20363,0
20364,-1
20365,-1
20366,-1
20367,-1
20368,-1
20369,-1
20370,-1
20371,-1
20372,-1
20373,-1
20374,1
20375,0
20376,0
20377,-1
20378,-1
20379,-1
20380,-1
20381,-1
20382,-1
20383,-1
20384,-1
20385,-1
20386,-1
20387,-1
20388,-1
20389,-1
20390,-1
20391,-1
20392,-1
20393,0
20394,0
20395,0
20396,0
20397,1
20398,0
20399,0
20400,0
20401,1
20402,1
20403,1
20404,1
20405,1
20406,1
20407,1
20408,1
20409,1
20410,1
20411,1
20412,1
20413,1
20414,1
20415,1
20416,1
20417,1
20418,1
20419,1
20420,1
20421,1
20422,1
20423,1
20424,1
20425,1
20426,0
20427,-1
20428,-1
20429,0
20430,0
20431,-1
20432,-1
20433,0
20434,0
20435,-1
20436,-1
20437,0
20438,0
20439,0
20440,-1
20441,-1
20442,-1
20443,-1
20444,-1
20445,-1
20446,0
20447,0
20448,-1
20449,-1
20450,-1
20451,-1
20452,-1
20453,-1
20454,-1
20455,-1
20456,-1
20457,-1
20458,-1
20459,-1
20460,-1
20461,-1
20462,-1
20463,-1
20464,-1
20465,-1
20466,-1
20467,-1
20468,-1
20469,-1
20470,-1
20471,1
20472,1
20473,1
20474,1
20475,1
20476,1
20477,1
20478,1
20479,1
20480,1
20481,1
20482,1
20483,1
20484,0
20485,0
20486,0
20487,0
20488,-1
20489,-1
20490,-1
20491,-1
20492,-1
20493,-1
20494,-1
20495,-1
20496,-1
20497,0
20498,0
20499,1
20500,1
20501,1
20502,1
20503,1
20504,1
20505,1
20506,1
20507,1
20508,1
20509,1
20510,0
20511,-1
20512,-1
20513,-1
20514,0
20515,0
20516,0
20517,1
20518,0
20519,1
20520,1
20521,1
20522,1
20523,1
20524,1
20525,1
20526,1
20527,1
20528,1
20529,0
20530,0
20531,0
20532,-1
20533,-1
20534,-1
20535,-1
20536,0
20537,-1
20538,-1
20539,-1
20540,-1
20541,-1
20542,-1
20543,-1
20544,-1
20545,-1
20546,-1
20547,-1
20548,-1
20549,-1
20550,-1
20551,-1
20552,0
20553,0
20554,1
20555,1
20556,1
20557,1
20558,-1
20559,-1
20560,-1
20561,-1
20562,-1
20563,-1
20564,-1
20565,-1
20566,-1
20567,-1
20568,-1
20569,-1
20570,-1
20571,-1
20572,-1
20573,-1
20574,-1
20575,-1
20576,-1
20577,-1
20578,-1
20579,-1
20580,0
20581,0
20582,1
20583,1
20584,1
20585,1
20586,1
20587,1
20588,1
20589,1
20590,1
20591,0
20592,-1
20593,-1
20594,-1
20595,-1
20596,-1
20597,-1
20598,-1
20599,-1
20600,-1
20601,-1
20602,-1
20603,-1
20604,-1
20605,-1
20606,-1
20607,-1
20608,-1
20609,-1
20610,0
20611,0
20612,0
20613,0
20614,0
20615,1
20616,0
20617,0
20618,0
20619,-1
20620,0
20621,-1
20622,1
20623,1
20624,0
20625,-1
20626,-1
20627,-1
20628,0
20629,0
20630,0
20631,1
20632,0
20633,0
20634,0
20635,0
20636,1
20637,1
20638,1
20639,1
20640,1
20641,1
20642,1
20643,1
20644,1
20645,1
20646,1
20647,1
20648,1
20649,1
20650,0
20651,0
20652,0
20653,0
20654,0
20655,0
20656,-1
20657,-1
20658,-1
20659,-1
20660,-1
20661,-1
20662,-1
20663,-1
20664,-1
20665,-1
20666,0
20667,1
20668,1
20669,1
20670,1
20671,1
20672,1
20673,0
20674,-1
20675,-1
20676,-1
20677,-1
20678,-1
20679,-1
20680,-1
20681,-1
20682,-1
20683,-1
20684,-1
20685,-1
20686,-1
20687,0
20688,0
20689,0
20690,0
20691,1
20692,1
20693,0
20694,1
20695,1
20696,1
20697,1
20698,1
20699,1
20700,1
20701,1
20702,1
20703,1
20704,1
20705,1
20706,0
20707,-1
20708,-1
20709,-1
20710,-1
20711,-1
20712,0
20713,0
20714,0
20715,0
20716,1
20717,1
20718,1
20719,1
20720,1
20721,1
20722,1
20723,1
20724,1
20725,1
20726,1
20727,1
20728,1
20729,1
20730,1
20731,1
20732,0
20733,0
20734,0
20735,0
20736,0
20737,0
20738,0
20739,0
20740,0
20741,0
20742,0
20743,1
20744,1
20745,1
20746,1
20747,1
20748,1
20749,1
20750,0
20751,0
20752,-1
20753,0
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,1
20761,1
20762,1
20763,1
20764,1
20765,1
20766,1
20767,1
20768,1
20769,1
20770,1
20771,1
20772,1
20773,1
20774,1
20775,0
20776,0
20777,0
20778,-1
20779,-1
20780,-1
20781,0
20782,-1
20783,0
20784,-1
20785,0
20786,-1
20787,-1
20788,-1
20789,-1
20790,0
20791,0
20792,0
20793,1
20794,1
20795,1
20796,1
20797,1
20798,1
20799,1
20800,1
20801,1
20802,1
20803,1
20804,1
20805,1
20806,1
20807,1
20808,1
20809,1
20810,1
20811,1
20812,1
20813,1
20814,1
20815,1
20816,0
20817,-1
20818,0
20819,0
20820,-1
20821,-1
20822,-1
20823,-1
20824,-1
20825,-1
20826,0
20827,0
20828,-1
20829,-1
20830,0
20831,1
20832,1
20833,1
20834,1
20835,1
20836,1
20837,1
20838,1
20839,1
20840,1
20841,-1
20842,-1
20843,0
20844,0
20845,1
20846,0
20847,1
20848,1
20849,1
20850,1
20851,1
20852,1
20853,1
20854,1
20855,0
20856,-1
20857,-1
20858,-1
20859,-1
20860,-1
20861,-1
20862,0
20863,0
20864,-1
20865,0
20866,1
20867,1
20868,1
20869,1
20870,1
20871,1
20872,1
20873,0
20874,0
20875,-1
20876,-1
20877,-1
20878,-1
20879,-1
20880,-1
20881,-1
20882,-1
20883,1
20884,1
20885,1
20886,0
20887,-1
20888,-1
20889,-1
20890,-1
20891,-1
20892,0
20893,-1
20894,-1
20895,-1
20896,-1
20897,0
20898,0
20899,0
20900,1
20901,1
20902,1
20903,0
20904,1
20905,1
20906,1
20907,1
20908,1
20909,1
20910,1
20911,0
20912,-1
20913,1
20914,1
20915,1
20916,0
20917,0
20918,-1
20919,-1
20920,-1
20921,-1
20922,-1
20923,-1
20924,-1
20925,-1
20926,0
20927,0
20928,0
20929,0
20930,-1
20931,-1
20932,-1
20933,-1
20934,-1
20935,-1
20936,-1
20937,0
20938,0
20939,1
20940,1
20941,1
20942,1
20943,1
20944,1
20945,1
20946,1
20947,1
20948,1
20949,-1
20950,0
20951,-1
20952,-1
20953,0
20954,-1
20955,-1
20956,-1
20957,-1
20958,-1
20959,-1
20960,-1
20961,-1
20962,-1
20963,-1
20964,0
20965,0
20966,-1
20967,0
20968,0
20969,0
20970,1
20971,1
20972,1
20973,1
20974,1
20975,1
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,1
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,1
20990,1
20991,1
20992,1
20993,1
20994,1
20995,0
20996,-1
20997,-1
20998,-1
20999,-1
21000,-1
21001,-1
21002,-1
21003,-1
21004,-1
21005,0
21006,1
21007,1
21008,1
21009,1
21010,1
21011,0
21012,0
21013,-1
21014,-1
21015,-1
21016,-1
21017,-1
21018,-1
21019,-1
21020,-1
21021,-1
21022,-1
21023,-1
21024,-1
21025,0
21026,-1
21027,0
21028,0
21029,0
21030,0
21031,0
21032,-1
21033,0
21034,-1
21035,-1
21036,-1
21037,-1
21038,-1
21039,-1
21040,-1
21041,-1
21042,-1
21043,-1
21044,-1
21045,0
21046,0
21047,0
21048,0
21049,0
21050,0
21051,1
21052,0
21053,0
21054,0
21055,0
21056,0
21057,0
21058,0
21059,1
21060,1
21061,1
21062,1
21063,1
21064,1
21065,1
21066,1
21067,1
21068,1
21069,0
21070,1
21071,1
21072,1
21073,1
21074,1
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,1
21082,1
21083,1
21084,0
21085,0
21086,1
21087,0
21088,-1
21089,-1
21090,0
21091,0
21092,1
21093,1
21094,1
21095,1
21096,0
21097,1
21098,1
21099,1
21100,0
21101,0
21102,-1
21103,-1
21104,-1
21105,-1
21106,0
21107,0
21108,0
21109,0
21110,-1
21111,-1
21112,0
21113,0
21114,0
21115,-1
21116,-1
21117,-1
21118,-1
21119,-1
21120,0
21121,0
21122,0
21123,-1
21124,-1
21125,0
21126,0
21127,1
21128,1
21129,1
21130,1
21131,1
21132,1
21133,1
21134,1
21135,1
21136,1
21137,1
21138,1
21139,1
21140,0
21141,0
21142,1
21143,0
21144,0
21145,0
21146,0
21147,-1
21148,-1
21149,-1
21150,0
21151,-1
21152,-1
21153,-1
21154,-1
21155,-1
21156,-1
21157,-1
21158,-1
21159,-1
21160,-1
21161,-1
21162,-1
21163,-1
21164,-1
21165,-1
21166,-1
21167,-1
21168,-1
21169,-1
21170,-1
21171,-1
21172,-1
21173,-1
21174,-1
21175,0
21176,0
21177,0
21178,0
21179,-1
21180,-1
21181,-1
21182,-1
21183,-1
21184,-1
21185,-1
21186,-1
21187,-1
21188,-1
21189,-1
21190,-1
21191,-1
21192,0
21193,1
21194,1
21195,1
21196,1
21197,1
21198,1
21199,1
21200,1
21201,1
21202,1
21203,0
21204,0
21205,-1
21206,-1
21207,-1
21208,-1
21209,0
21210,0
21211,0
21212,0
21213,0
21214,0
21215,0
21216,1
21217,1
21218,0
21219,-1
21220,-1
21221,-1
21222,-1
21223,0
21224,1
21225,0
21226,1
21227,0
21228,0
21229,0
21230,0
21231,0
21232,-1
21233,-1
21234,-1
21235,-1
21236,-1
21237,-1
21238,0
21239,0
21240,1
21241,1
21242,1
21243,1
21244,0
21245,1
21246,1
21247,1
21248,1
21249,1
21250,0
21251,0
21252,0
21253,0
21254,1
21255,1
21256,0
21257,0
21258,0
21259,0
21260,0
21261,0
21262,0
21263,1
21264,0
21265,0
21266,0
21267,0
21268,1
21269,1
21270,1
21271,1
21272,1
21273,0
21274,1
21275,1
21276,1
21277,1
21278,1
21279,1
21280,1
21281,1
21282,1
21283,1
21284,1
21285,1
21286,1
21287,1
21288,0
21289,-1
21290,-1
21291,-1
21292,0
21293,0
21294,0
21295,0
21296,0
21297,0
21298,1
21299,1
21300,0
21301,0
21302,-1
21303,-1
21304,0
21305,-1
21306,0
21307,-1
21308,-1
21309,-1
21310,-1
21311,-1
21312,-1
21313,-1
21314,-1
21315,-1
21316,-1
21317,-1
21318,-1
21319,-1
21320,-1
21321,-1
21322,-1
21323,-1
21324,0
21325,-1
21326,-1
21327,-1
21328,-1
21329,-1
21330,-1
21331,0
21332,0
21333,-1
21334,-1
21335,-1
21336,-1
21337,-1
21338,-1
21339,-1
21340,-1
21341,-1
21342,-1
21343,0
21344,0
21345,-1
21346,0
21347,1
21348,1
21349,0
21350,-1
21351,-1
21352,-1
21353,-1
21354,-1
21355,-1
21356,0
21357,-1
21358,0
21359,0
21360,1
21361,1
21362,1
21363,0
21364,0
21365,0
21366,0
21367,0
21368,0
21369,1
21370,0
21371,1
21372,1
21373,1
21374,1
21375,1
21376,1
21377,0
21378,-1
21379,-1
21380,-1
21381,-1
21382,-1
21383,-1
21384,-1
21385,-1
21386,-1
21387,-1
21388,-1
21389,-1
21390,-1
21391,-1
21392,-1
21393,-1
21394,-1
21395,-1
21396,-1
21397,1
21398,1
21399,1
21400,1
21401,1
21402,1
21403,1
21404,1
21405,1
21406,0
21407,-1
21408,-1
21409,0
21410,0
21411,0
21412,0
21413,0
21414,0
21415,0
21416,0
21417,1
21418,0
21419,0
21420,-1
21421,-1
21422,-1
21423,-1
21424,-1
21425,-1
21426,-1
21427,-1
21428,-1
21429,-1
21430,-1
21431,0
21432,1
21433,1
21434,1
21435,1
21436,1
21437,1
21438,1
21439,1
21440,1
21441,1
21442,0
21443,1
21444,0
21445,-1
21446,-1
21447,-1
21448,-1
21449,-1
21450,0
21451,0
21452,0
21453,-1
21454,0
21455,0
21456,1
21457,1
21458,1
21459,0
21460,0
21461,0
21462,-1
21463,-1
21464,-1
21465,-1
21466,-1
21467,-1
21468,-1
21469,-1
21470,-1
21471,-1
21472,0
21473,0
21474,0
21475,0
21476,0
21477,0
21478,0
21479,-1
21480,1
21481,-1
21482,-1
21483,-1
21484,-1
21485,-1
21486,-1
21487,-1
21488,-1
21489,0
21490,-1
21491,0
21492,1
21493,1
21494,1
21495,1
21496,0
21497,0
21498,0
21499,0
21500,0
21501,-1
21502,-1
21503,-1
21504,-1
21505,-1
21506,-1
21507,0
21508,0
21509,-1
21510,-1
21511,-1
21512,-1
21513,-1
21514,-1
21515,-1
21516,-1
21517,-1
21518,-1
21519,-1
21520,-1
21521,-1
21522,0
21523,0
21524,0
21525,1
21526,1
21527,1
21528,1
21529,1
21530,1
21531,1
21532,1
21533,0
21534,-1
21535,-1
21536,-1
21537,-1
21538,-1
21539,-1
21540,-1
21541,-1
21542,-1
21543,-1
21544,-1
21545,-1
21546,-1
21547,-1
21548,-1
21549,-1
21550,-1
21551,0
21552,-1
21553,-1
21554,-1
21555,-1
21556,-1
21557,1
21558,-1
21559,0
21560,0
21561,0
21562,1
21563,1
21564,1
21565,1
21566,1
21567,1
21568,1
21569,1
21570,1
21571,1
21572,1
21573,1
21574,1
21575,1
21576,1
21577,1
21578,1
21579,0
21580,0
21581,0
21582,0
21583,0
21584,1
21585,0
21586,1
21587,1
21588,1
21589,1
21590,1
21591,1
21592,1
21593,1
21594,1
21595,0
21596,0
21597,0
21598,0
21599,0
21600,0
21601,0
21602,-1
21603,0
21604,0
21605,0
21606,0
21607,-1
21608,-1
21609,-1
21610,-1
21611,-1
21612,-1
21613,-1
21614,-1
21615,-1
21616,-1
21617,-1
21618,-1
21619,-1
21620,-1
21621,-1
21622,-1
21623,-1
21624,-1
21625,-1
21626,-1
21627,-1
21628,-1
21629,-1
21630,-1
21631,-1
21632,-1
21633,-1
21634,-1
21635,-1
21636,-1
21637,-1
21638,-1
21639,-1
21640,-1
21641,-1
21642,-1
21643,-1
21644,-1
21645,-1
21646,-1
21647,-1
21648,-1
21649,-1
21650,0
21651,1
21652,1
21653,1
21654,1
21655,1
21656,1
21657,1
21658,1
21659,1
21660,1
21661,1
21662,1
21663,1
21664,0
21665,-1
21666,0
21667,0
21668,0
21669,-1
21670,-1
21671,0
21672,-1
21673,-1
21674,-1
21675,1
21676,1
21677,1
21678,1
21679,1
21680,1
21681,1
21682,1
21683,1
21684,1
21685,1
21686,1
21687,0
21688,1
21689,1
21690,0
21691,0
21692,-1
21693,-1
21694,-1
21695,-1
21696,-1
21697,-1
21698,-1
21699,0
21700,0
21701,1
21702,1
21703,1
21704,1
21705,1
21706,0
21707,1
21708,1
21709,1
21710,1
21711,1
21712,1
21713,1
21714,1
21715,1
21716,0
21717,0
21718,0
21719,0
21720,0
21721,0
21722,0
21723,0
21724,1
21725,0
21726,1
21727,1
21728,1
21729,0
21730,0
21731,0
21732,1
21733,0
21734,0
21735,0
21736,0
21737,1
21738,1
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21745,1
21746,1
21747,1
21748,1
21749,0
21750,0
21751,0
21752,1
21753,1
21754,-1
21755,-1
21756,0
21757,-1
21758,-1
21759,-1
21760,-1
21761,0
21762,-1
21763,-1
21764,-1
21765,-1
21766,-1
21767,-1
21768,0
21769,0
21770,0
21771,-1
21772,-1
21773,0
21774,-1
21775,-1
21776,0
21777,-1
21778,-1
21779,0
21780,1
21781,1
21782,1
21783,1
21784,1
21785,1
21786,1
21787,1
21788,1
21789,0
21790,0
21791,0
21792,0
21793,0
21794,-1
21795,-1
21796,-1
21797,-1
21798,-1
21799,-1
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,-1
21809,-1
21810,-1
21811,-1
21812,0
21813,0
21814,0
21815,1
21816,0
21817,0
21818,-1
21819,0
21820,-1
21821,1
21822,1
21823,1
21824,1
21825,1
21826,1
21827,1
21828,1
21829,1
21830,1
21831,1
21832,-1
21833,0
21834,-1
21835,0
21836,-1
21837,-1
21838,-1
21839,-1
21840,-1
21841,-1
21842,-1
21843,-1
21844,-1
21845,-1
21846,-1
21847,-1
21848,-1
21849,-1
21850,-1
21851,-1
21852,-1
21853,0
21854,0
21855,0
21856,0
21857,-1
21858,-1
21859,-1
21860,0
21861,0
21862,0
21863,0
21864,-1
21865,0
21866,-1
21867,0
21868,1
21869,1
21870,1
21871,1
21872,0
21873,0
21874,0
21875,-1
21876,0
21877,-1
21878,-1
21879,-1
21880,-1
21881,-1
21882,-1
21883,-1
21884,-1
21885,-1
21886,-1
21887,-1
21888,0
21889,0
21890,0
21891,0
21892,0
21893,1
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21900,1
21901,1
21902,1
21903,1
21904,1
21905,1
21906,0
21907,0
21908,0
21909,0
21910,0
21911,1
21912,1
21913,1
21914,1
21915,1
21916,1
21917,1
21918,1
21919,1
21920,1
21921,-1
21922,0
21923,0
21924,0
21925,0
21926,1
21927,1
21928,1
21929,1
21930,1
21931,1
21932,1
21933,1
21934,1
21935,1
21936,1
21937,0
21938,0
21939,0
21940,-1
21941,-1
21942,-1
21943,0
21944,0
21945,0
21946,0
21947,0
21948,0
21949,0
21950,1
21951,1
21952,0
21953,0
21954,0
21955,0
21956,0
21957,-1
21958,-1
21959,-1
21960,-1
21961,-1
21962,-1
21963,0
21964,0
21965,0
21966,0
21967,0
21968,0
21969,0
21970,0
21971,-1
21972,-1
21973,-1
21974,-1
21975,-1
21976,-1
21977,-1
21978,0
21979,0
21980,1
21981,1
21982,1
21983,1
21984,1
21985,0
21986,0
21987,0
21988,-1
21989,-1
21990,-1
21991,-1
21992,-1
21993,-1
21994,-1
21995,-1
21996,-1
21997,-1
21998,-1
21999,-1
22000,-1
22001,-1
22002,-1
22003,-1
22004,-1
22005,-1
22006,-1
22007,-1
22008,-1
22009,-1
22010,-1
22011,-1
